"BETA","TVALOR","PVALOR","OR","LogP"
-1.06239090426587,-1.14491343482957,0.25224501812104,0.345628457110499,0.598177402390982
0.677992870695915,0.677890312547969,0.497841242721431,1.96991987768303,0.302909127927518
0.337603106683822,0.501677996778894,0.615894044549413,1.40158411363217,0.210493995344446
0.140709312549767,0.127323048932045,0.898684718355911,1.1510899919322,0.0463926431876605
-0.194123073788661,-0.239627361819325,0.81061915101642,0.82355653980752,0.0911831401915305
0.931519485013394,1.16101175899913,0.245637117439295,2.53836325369344,0.609706007721856
-0.511801956514798,-0.879086074055837,0.379354607853146,0.599414486225363,0.420954636384306
0.0342608432400492,0.0484461498176649,0.961360680224478,1.03485450632825,0.0171136445443251
0.13105965791626,0.182434990864121,0.855241367805082,1.14003579144308,0.0679113005787827
-0.034841975075741,-0.0762352526450236,0.93923193672945,0.965758018037459,0.0272271485181414
-0.229971376426686,-0.674500074920199,0.499993438111961,0.794556345219643,0.301035695284914
-1.29192433963388,-1.18393974829114,0.236436914321632,0.274741577960314,0.626284717153605
0.2246602516161,0.272175129635362,0.785487363894425,1.25189731384189,0.104860797046751
-0.657575966991163,-1.79258610111478,0.0730391304573181,0.51810571890756,1.13644440578915
-1.22480047057752,-1.09160669212874,0.27500601339981,0.293816319475757,0.560657809595914
0.244910137847675,0.182270326998762,0.855370584217779,1.2775065085622,0.0678456890003696
0.692222959344014,1.00999060952828,0.312499789059462,1.9981524114899,0.505150271473003
-0.971961723059034,-0.893859913981347,0.371396847805396,0.378340111113021,0.430161786612748
0.367753551296658,0.9879950143231,0.32315508993109,1.44448600340089,0.490588999228924
-1.7229290017881,-1.36281585547,0.172940552826087,0.17854243020354,0.762103157081598
-0.165306608961999,-0.105298010920957,0.916139341257813,0.84763377213019,0.0380384667938563
0.789260167012782,1.05721327324563,0.290414263433297,2.20176688376485,0.536982057468322
0.964636218161756,1.1151181955842,0.264799775182037,2.6238329800534,0.577082387953041
0.200365569764472,0.443687506423219,0.657268529434461,1.22184934770364,0.182257161603941
2.07909770833908,2.12457958053026,0.0336217091998936,7.99724980610522,1.47338021245472
0.717113893701308,1.06650671650153,0.286194644147882,2.04851244610213,0.543338497895548
0.794727795472331,2.12133994408158,0.0338932052253494,2.21383829797088,1.46988735869699
-0.679918212965692,-0.654806672858491,0.512592233833129,0.506658428761382,0.290227977997595
-0.59818420729678,-1.13671655201829,0.255656797624538,0.549809069550431,0.592342655385795
0.306537573050662,0.490472455597306,0.623799616272784,1.35871251749245,0.204954896732873
-0.163617789165882,-0.269388661794791,0.787630610354346,0.849066482278531,0.103677413852289
-0.528273167217435,-1.04970089435057,0.293855652440497,0.589622270137072,0.531865951027148
1.16928311580685,1.29566747743896,0.195090070683117,3.21968367066565,0.709764833923102
-0.42157407088312,-0.603841029823424,0.545949337983342,0.65601339510239,0.26284765629729
-0.0125773558701705,-0.0228485618474057,0.981771071368497,0.987501408508486,0.00798976886491916
-0.362429330088326,-1.23978219365326,0.215055966055557,0.695983497032992,0.667448504799883
-0.0299712210799032,-0.05454740469303,0.956499041298282,0.970473462324855,0.0193154609310656
-0.269344361351237,-0.490623816977146,0.623692537995418,0.76388015954681,0.205029451919367
0.176734438061245,0.250823105973695,0.801950876520215,1.19331415222547,0.0958522335981279
-0.486450281666927,-1.03433375421997,0.300980162152433,0.614804909597696,0.521462128165795
0.464286549617797,0.721849877128269,0.470386780365821,1.59087877083595,0.327544892065529
1.05255747431966,2.06918398407982,0.0385288250537026,2.86496884086767,1.4142142347055
-0.251370671639871,-0.347527775963468,0.728194855099324,0.777734034173182,0.13775239380343
-0.290264253721152,-0.711824629915149,0.476573378864178,0.748065862269762,0.32187022077112
0.159616576929925,0.294552074663009,0.768336077442464,1.17306100610069,0.114448773910275
-0.173988944950225,-0.601754130985707,0.547337811875524,0.840306187233809,0.261744548346345
-1.15818544383514,-1.23408972338142,0.217169472471737,0.314055535571534,0.663201223599128
-1.92843754519001,-1.65151350394438,0.0986337656554585,0.145375163249428,1.00597438599666
-0.0589567228429843,-0.153676347902455,0.877864934861744,0.942747567708785,0.0565722979395336
-0.315019413435082,-0.525589460427842,0.599173481200794,0.729774706697644,0.222447416308294
-0.516508869343607,-0.880495343417872,0.378591026670057,0.596599724107096,0.421829683858387
0.285221369748316,0.663848426897758,0.506787327385299,1.33005642979157,0.295174253527047
0.430207451843567,1.10074698607908,0.271006790514158,1.53757646353678,0.567019827037474
0.392048760571539,0.400892726685859,0.688499105087751,1.48000987577031,0.162096619903359
-0.660174737797124,-0.717217350821493,0.473239994893727,0.516761028918198,0.324918558998349
0.661141804681048,0.874340198414189,0.381933013969049,1.93700275103819,0.41801279995375
0.218590807615762,0.327725232062512,0.743119423663821,1.24432200541152,0.128941386952111
0.875736849663744,1.01752249420153,0.308904936999507,2.40064355581239,0.510175150635069
0.381768522331466,0.817295616188765,0.413759511408405,1.46487296050699,0.383252009639895
-0.536216289135318,-1.54630058590763,0.122031990544202,0.584957379982364,0.913526304607198
0.800030841454872,1.26516422304839,0.205812464567906,2.22560956847105,0.686528326710924
-0.462904550601083,-0.442875656444806,0.657855676257226,0.629452710523778,0.181869373680896
-0.0172809289866834,-0.034824041971669,0.972220049534847,0.982867529867577,0.0122354269638381
-0.639353206502536,-0.725433132739579,0.468186352877219,0.527633583672203,0.329581249666515
-1.04460015524594,-1.48150719844685,0.138471468134108,0.35183246962435,0.858639703194667
-0.190091382079732,-0.296184896514836,0.767088882491716,0.826883568150582,0.115154311488767
-0.186290777369928,-0.25193819185471,0.80108883866285,0.830032205306692,0.0963193191196985
-0.75558935490919,-1.11939432473518,0.26297195105563,0.469733693277899,0.580090571477496
-0.60825243735155,-0.608137445853058,0.543096318571673,0.544301238931863,0.265123141102469
-1.73180770683897,-2.07438249193899,0.0380438020233324,0.176964221220421,1.41971608702269
0.403939752490846,0.564017405623482,0.572742286630091,1.49771371071941,0.242040750932184
-0.812646912248921,-0.642730717206804,0.520398845765195,0.443682122954314,0.283663675366336
-0.352959333239548,-0.241730028342831,0.808989360206641,0.702605765496628,0.0920571901725615
0.240687705996916,0.284806673198023,0.775792259401904,1.27212369666657,0.110254557960776
0.0123538460807259,0.0291821954595443,0.976719281151479,1.01243047004567,0.0102302389065519
0.848873175071217,2.17353233422896,0.0297402749478175,2.337011964336,1.52665502075798
-0.640641773494436,-0.480886191948559,0.630597386989497,0.526954130307069,0.200247833173261
-0.35139314413882,-0.975545584406124,0.32928970164432,0.703707041166518,0.482421851398573
-0.301027213909314,-0.747391481121332,0.454827286113883,0.740057632611362,0.342153488898057
0.200837181373056,0.309580469955491,0.75688000985236,1.22242572194167,0.120972964871704
0.142867765817263,0.26675903180859,0.789654699374815,1.15357724923513,0.102562775721081
-0.887699090887618,-1.23082032756117,0.218390071062963,0.411601722193415,0.660767110383911
-0.558445534642743,-1.25091539717843,0.210965345706561,0.572097679032144,0.675788878372722
0.129210815425441,0.14864049717278,0.881837315832137,1.13792999207632,0.0546115275134478
-0.155051054911421,-0.205758128994183,0.83697984952849,0.856371454398736,0.0772849976147778
0.53496111776495,0.988224448604896,0.323042737025387,1.70738185414099,0.490740018763281
0.00569040241482474,0.00761534232039163,0.993923894666428,1.00570662350823,0.00264686851193395
-0.570325160498472,-0.853405625134609,0.393434403149695,0.565341582059069,0.40512766667188
0.549124557592225,0.925210603929455,0.354856368737301,1.73173631866042,0.449947395922918
-0.75369954457118,-1.29507465377667,0.195294477569361,0.470622240195698,0.709310037280823
-1.27161509350939,-1.11960107729082,0.262883796305761,0.280378418530142,0.580236182215698
-0.0161499587159068,-0.0389976556069915,0.968892257748067,0.983979752650867,0.0137245144528963
-0.802844875771739,-1.54440116360781,0.122491178336144,0.44805249559176,0.911895187527121
-1.02560464950681,-1.1233106703967,0.261305573587185,0.358579584875058,0.582851326773464
0.131192874308666,0.185489696361598,0.852844961151813,1.14018767301476,0.0691299121338521
-1.2636037765034,-1.20181131961127,0.229436638775662,0.282633640509834,0.639337228337411
0.536590654451911,0.57723418977618,0.563781263698299,1.71016636362498,0.248889361255565
-0.566301535149061,-0.511030015710376,0.609330039147428,0.567620887239692,0.215147411216754
0.200254285311831,0.628127567986917,0.529920374881595,1.22171338243332,0.275789381998159
-0.360511155475722,-0.72772878885631,0.466779623682387,0.697319796125558,0.330888110457532
-0.647777955229432,-0.883426581371779,0.377005834184584,0.523207075600447,0.423651929012864
-0.76215666319469,-1.1925958307591,0.233027699480045,0.46665891486208,0.63259245229444
-0.658557743949403,-1.28671375573294,0.198194076730887,0.517597304266532,0.702909329071382
0.365419575502357,1.0050584551002,0.314868703284607,1.44111853935221,0.50187050438813
-0.0056962325175742,-0.0107502128288961,0.99142273636701,0.994319960254352,0.00374112561090993
-1.19094262046341,-1.05667208304099,0.290661270150927,0.3039346339907,0.536612832970915
0.88835398947578,0.931236316956619,0.351731335688205,2.43112469925684,0.453788938733816
0.311316235785034,0.648021579995138,0.516970992788928,1.36522088462705,0.28653382445949
-1.29158675841091,-0.670474324430326,0.50255546861974,0.274834341214888,0.298815996820918
0.820452741145169,0.941707849130216,0.346342235350801,2.27152801896141,0.460494544369284
0.501183807943963,0.679951888693906,0.496534924802031,1.65067419575379,0.304050199101395
-0.0531716990470481,-0.0983854574065349,0.921626221961048,0.948217190516504,0.0354451772683233
0.327625402323067,0.604297948158971,0.545645570258556,1.3876690573108,0.263089366200963
0.461556848643511,0.664128298208968,0.506608199809234,1.58654206914747,0.295327785127621
-0.216416556348116,-0.356934407355473,0.721140910664034,0.805399737614147,0.141979866009374
0.885364359455295,0.925420854306787,0.354747035204802,2.42386738961321,0.450081225467599
-1.00236935436603,-0.704852360917574,0.480902119422385,0.367008836204456,0.317943308907856
0.801824891703973,1.02882195674104,0.303563347023518,2.22960600770626,0.517750667382594
0.305623291235218,0.468292016611942,0.639575776732248,1.35747083905379,0.194107993066412
0.0818530459431197,0.152631631739967,0.878688778739575,1.08529630941463,0.0561649197038939
-0.492074114405921,-1.22472379825247,0.220679304361604,0.611357053788445,0.656238393720973
-0.262008727080027,-0.383252655960762,0.70153243918918,0.769504308152594,0.153952242190672
-0.179000048703961,-0.270141927586717,0.7870510672099,0.836105858675367,0.10399708785956
0.094805590571482,0.234622758505555,0.814501543825833,1.09944509185598,0.0891080881824765
-0.740163418436699,-1.23066117178711,0.218449615965067,0.477035952681289,0.660648714444451
-2.22084992402462,-1.86965013983871,0.0615324176532867,0.108516838550991,1.21089602083178
1.39495196824994,1.61451591705932,0.106415567158032,4.03478077039641,0.972994835985459
-0.475932081879964,-0.824483108318417,0.409665109780881,0.621305678728159,0.387571022316993
-0.386024674349548,-0.705061722249013,0.480771826124214,0.679753752991687,0.318060990500526
0.273979332915293,0.48528299639605,0.627475615323237,1.31518762086388,0.202403146876937
0.926322046666296,1.4044766991673,0.160176945449118,2.52520449272611,0.795399992526138
-0.507178910655377,-0.739674135380097,0.459497745835272,0.602192022275333,0.337716614797356
-0.127487007283489,-0.179377562601451,0.857641248092075,0.880304853311321,0.0666943398388173
2.19987880387696,1.98163275276136,0.0475203586444995,9.02391976906685,1.3231202903177
0.533122677099991,0.59876902104538,0.549326923277069,1.70424581750165,0.260169115079998
-0.559286755909918,-0.715348661210269,0.474393627032517,0.571616620664273,0.323861153883258
-0.301796697561277,-0.468583631033869,0.639367279846635,0.739488389401317,0.194249592877681
0.146365985744339,0.250194610564361,0.802436852895277,1.15761978286913,0.0955891340236173
-0.716604912950002,-0.874821846224264,0.381670848510593,0.488407630721374,0.418311009593646
1.19145361445665,1.50136867993322,0.133260230065942,3.29186283062274,0.875299441283379
1.23543807266146,1.2059341864647,0.227842867749993,3.43988511030856,0.642364561750402
0.321402869189026,0.539123782341887,0.589801446577735,1.37906105020242,0.229294166609657
-1.31626413430021,-1.70964827984076,0.0873309320916075,0.268135150063894,1.05883190454917
-0.637828014823687,-0.845324011009298,0.397929958517847,0.528438940028789,0.400193363368793
-0.373341300555033,-1.4263664958608,0.153762579499715,0.688430231123144,0.813149343950402
-1.03395861081925,-1.58552046087349,0.112848131871962,0.355596502521626,0.947505625991748
0.968700565850419,1.55557580060744,0.119808996842123,2.63451885039762,0.921510568155555
0.875575272766073,1.66078832853399,0.0967559660634673,2.40025569860945,1.01432224647899
-0.941690119181107,-1.67623596911375,0.0936919813355715,0.389968185361888,1.0282975767828
-0.497400903782978,-0.829789560211451,0.40665777438077,0.608109141680462,0.390770920552093
0.101957001939338,0.170834173379216,0.864354157570713,1.10733585740991,0.0633082746925711
-0.030360255789996,-0.0633827575232866,0.949461717144556,0.970095987892875,0.0225225415831535
3.13724313959672,2.65671358238716,0.00789064502686488,23.0402604403103,2.10288749360199
0.130637524848516,0.262966475467842,0.792576418658872,1.1395546461979,0.100958853271926
-0.0282918707646434,-0.0459314998441335,0.963364847419118,0.972104596479243,0.0162092048665424
0.0434756479011062,0.191831738729161,0.847874008737016,1.04443455982865,0.0716686776672085
1.46700463588727,0.960241914145471,0.33693347642006,4.33622708985417,0.472455837038378
-0.398731259355545,-0.63648715609574,0.524458949818332,0.671171048059111,0.280288499014881
0.201108134632594,0.166066897684734,0.868104304214847,1.22275698705222,0.0614280904646632
0.960801274372852,0.963251857017469,0.33542114691258,2.61378999750853,0.474409560400385
0.28806496471791,0.481694616092087,0.630022901263608,1.33384395410497,0.200643663702537
-0.591174243817362,-0.931213924943381,0.351742916190854,0.553676751364755,0.453774640134017
-0.390917296400805,-0.550102171486914,0.582249297378585,0.676436097425863,0.234891026871921
0.0875779425129009,0.0983907346682197,0.921622031646168,1.09152733751109,0.0354471518592405
0.310131679510825,0.359446678461974,0.7192609603403,1.36360466110532,0.143113511461905
-2.66743141741443,-2.02573057494665,0.0427924017075943,0.0694303340148226,1.36863333821613
0.14279699889235,0.215394885616122,0.829459457118572,1.15349561700902,0.0812048368608316
-0.154988147168692,-0.272349825305428,0.785353048509989,0.856425328488401,0.104935066119505
-0.0727686183088514,-0.225873205184889,0.821300038458406,0.929815947524103,0.085498156836301
0.264341544460078,0.569567205584697,0.568971276511535,1.30257300692963,0.244909657624984
0.307451397902431,0.272770289691061,0.785029799185273,1.3599547102442,0.105113857425322
-0.0409827434733025,-0.0748250952493918,0.940353874662745,0.959845693407718,0.0267086816214628
0.72990599393587,0.995075845061697,0.319699377652509,2.07488554668204,0.495258209153223
-0.0161241366292764,-0.0175395607692318,0.986006172763932,0.984005161389334,0.00612036620592642
-0.12482772080601,-0.244427527076014,0.806899724673903,0.88264895153673,0.0931804327211174
-0.242595811692005,-0.579249306374311,0.562420965643161,0.784588571218857,0.249938498277312
0.200076416258157,0.28049553341857,0.7790973518029,1.2214960967549,0.108408271840666
1.95177425577641,1.64285216452523,0.100413524252924,7.04116933977206,0.998207790050956
-0.146217044764738,-0.416371992461223,0.677137819615473,0.863970162632342,0.169322929236666
-1.03402259063026,-0.931252033933757,0.351723207465708,0.355573752252387,0.453798975038828
-0.102222638078939,-0.339071028748873,0.734556222717523,0.902828525283163,0.133974957829462
-0.222141426764467,-0.982085204100786,0.326057874043988,0.800802101475458,0.486705307456022
0.86479849596338,1.98441114969718,0.047210024078839,2.37452756087778,1.32596577806262
0.546056907347897,1.47007110832626,0.141542496286494,1.72643209722706,0.849113149313708
1.36789043371744,1.5267666850404,0.12681903855473,3.92705756286529,0.896815543626256
0.0569201559531134,0.123181707735388,0.901963210356418,1.05857128640575,0.0448111762773971
0.801411577469418,2.18554140133212,0.0288491738026358,2.22868467021989,1.5398666198772
-0.259952549491954,-0.539403244476144,0.589608642817882,0.771088173461087,0.22943615896752
0.533858036042336,0.656799675759195,0.511309732743097,1.7054995108043,0.291315940431313
-0.213241593480996,-0.355209673942575,0.722432517929884,0.807960915545201,0.141202713913168
0.80864095406117,1.12910177059186,0.258854904493457,2.24485505146581,0.586943602077658
0.0766442397704834,0.16576444653803,0.868342326523817,1.07965790871546,0.0613090291884069
-0.631499205439713,-1.14717954235604,0.251307424767516,0.531793934713866,0.599794680178107
-0.294174130616639,-0.566633907508967,0.570962932995498,0.745146727286552,0.243392085305897
0.110083039645596,0.246469241271072,0.805319012045192,1.11637076964303,0.0940320479225341
0.816533904184543,1.03500947771236,0.300664485029079,2.26264369049093,0.521917868430281
-0.0649125251859765,-0.128851829191561,0.897474893554377,0.937149436764741,0.0469776917672524
-1.74285972458927,-1.40200581419489,0.160913510484664,0.175019177632865,0.793407490502535
-0.331345841975502,-0.547730259570692,0.583877131421867,0.717956826492208,0.233678534325328
-0.629856666345191,-0.772538255545369,0.439795698158508,0.532668144807444,0.35674902298605
0.379795579364818,0.525709031178555,0.599090387962149,1.46198569884038,0.222507648342345
0.208086362977629,0.576423517598837,0.564328952156286,1.23131950537596,0.248467668249951
2.70981830137349,2.53607884863881,0.0112101490420723,15.0265449642331,1.95038861329983
-1.02843541313002,-1.22115431954115,0.222027596225709,0.35756596616452,0.653593042920065
0.804072583926681,1.44747069942697,0.147765137053208,2.23462311213053,0.830428019062938
0.25637582097166,0.613783680594675,0.53935828266239,1.29223828694098,0.268122647631311
0.321410274070926,1.2836598259241,0.199261006959702,1.37907126202444,0.700577679317896
-0.576114072565529,-0.828077288283413,0.407626730841561,0.56207832382322,0.389737344105415
-0.985599174706914,-1.26756286501222,0.204954100366121,0.373215538618194,0.68834338864991
0.382295056751526,0.575167365302429,0.56517811162762,1.46564446963694,0.247814665973188
0.139305286946766,0.211699727987101,0.832341300325476,1.14947496614625,0.0796985553749238
-1.31688123238944,-0.892123509268463,0.372326735221609,0.267969735418915,0.429075777796273
1.71433039408774,1.5237036287049,0.127582762597157,5.55295597503688,0.8942079981433
1.41422312116557,1.38667133145343,0.16554200629624,4.11328969667761,0.781091785647343
1.86074518257954,2.25743647305106,0.0239808148279299,6.42852541215096,1.62013606438723
-0.0402375839819639,-0.0790964254614116,0.936955926675862,0.960561198085825,0.0282808373423669
0.26095461562944,1.01043988979214,0.312284584694599,1.29816874752524,0.505449453321218
-0.40313348776155,-0.474312699310033,0.635276936924826,0.668222893791461,0.197036910992607
0.20802173533585,0.394893165793988,0.692921733879439,1.23123993067144,0.159315816562563
-0.488998624352013,-0.480617479530973,0.630788390003756,0.613240170595953,0.200116308690797
-0.288021794925454,-0.395316022190478,0.692609676383035,0.749745251419105,0.159511445257824
-0.349625885011488,-0.799009855877156,0.424284697117305,0.704951773416239,0.372342631861388
0.0123357024123045,0.0177085657356743,0.98587134725121,1.01241210100956,0.00617975526603985
-1.29780870607747,-1.14378068576374,0.25271460171211,0.273129645091346,0.597369664056382
0.274759974753384,0.357967243136306,0.720367827564239,1.31621471218874,0.142445691498431
0.0350770498304075,0.0610998320503616,0.951279702907037,1.0356995061967,0.0216917695304612
0.0634801596030693,0.142329127480946,0.886820040319728,1.06553834488804,0.0521645012793206
-0.64877020226612,-1.70368560126801,0.0884398395544639,0.522688182407798,1.05335205397973
-0.0578899458897865,-0.0925734298609635,0.926242452981679,0.943753805707027,0.0332753176272063
0.305344786892326,1.08187677932277,0.279307284123008,1.35709283017076,0.553917738079241
-1.51258651270854,-1.28459065617489,0.198935365557035,0.220339329806432,0.701288003698256
0.583581795682572,1.22037093689264,0.22232428961157,1.79244712595709,0.653013086702698
0.591690437797091,1.16226894217517,0.245126238097263,1.80704052457431,0.61061019975985
0.104528840696723,0.148889520925829,0.881640810136453,1.11018741198296,0.0547083150362353
0.282399345652192,0.41464294008749,0.678403308875995,1.32630826968403,0.16851204249798
0.174251428966711,0.209753898762589,0.833859756014598,1.19035481788035,0.0789069857058797
-0.779717571729837,-1.42747689450602,0.153442480504448,0.458535496406295,0.814054389444223
2.87692193027046,2.28455291124274,0.0223390567188142,17.7595239088477,1.65093516919995
0.159643140168407,0.132137119413425,0.894875836268246,1.17309216681381,0.0482372187224377
2.27254491210542,1.60588491105442,0.108299199431844,9.7040654096799,0.965374753749727
-0.590497985326282,-0.604574819809371,0.545461541688603,0.554051306602985,0.263235864362922
-0.0542634419735657,-0.139343807763422,0.889178473937121,0.947182545991642,0.05101105965218
0.426488741121751,0.61904607139279,0.535886008595187,1.53186927971601,0.270927581768159
-0.163806912349193,-0.396898147113026,0.691442570617656,0.848905919306128,0.160243885402249
0.820943452618627,1.03126407627571,0.302416999663812,2.27264295735676,0.519393799636841
0.282991369070835,0.355063367141315,0.722542119693729,1.32709370771594,0.141136831177102
0.202672324156351,0.637414785648059,0.523854699938823,1.22467110735466,0.280789155316523
0.287379260566501,0.519964615253107,0.603088237959542,1.33292964527682,0.219619141499333
0.561190119651568,1.2770985644454,0.20156745163096,1.7527572503471,0.695579594837069
-0.543354757848303,-1.19081646451026,0.233725643899665,0.580796548677837,0.631293635091162
0.497076450029284,0.957641289877484,0.338243670980932,1.64390819074551,0.470770320920354
0.383193073441071,1.46596065022246,0.142659007273347,1.4669612339813,0.84570080244633
-0.975986534433714,-0.696865506790308,0.485886966011479,0.376820423809153,0.313464750793372
0.0158157622395234,0.0180242589556718,0.98561950070508,1.01594149337719,0.0062907124799461
0.177697425094883,0.460651928796098,0.645048348860985,1.19446385176515,0.190407732098708
1.16870640505435,1.59917579107676,0.109781547876087,3.21782737979605,0.959470650132067
-0.649522294641728,-1.30176859279109,0.192995503275431,0.522295220401376,0.714452809776774
-0.0172605912721028,-0.0413883883386865,0.966986269629832,0.982887519350139,0.0145796924799075
0.508796957097981,0.828961016665767,0.40712646662109,1.66328898280905,0.390270663933858
-0.364937183364111,-0.761126677951751,0.446581407371449,0.694240259345887,0.350099361972303
0.612952277480178,0.967674644835506,0.333206884895361,1.84587289139982,0.477286033552248
0.831536488989131,0.987849765363953,0.323226230840721,2.29684510767576,0.490493402083332
1.0595770115832,1.07540547712223,0.282193230692736,2.88515034595011,0.549453408399005
0.589220213158319,1.25164835213408,0.210698027497491,1.80258223729983,0.676339530129751
0.251695968035021,0.401726063094037,0.687885641187661,1.286204930421,0.162483755847752
-0.595628872832589,-1.20252562000479,0.229159946011772,0.551215812198091,0.639861288738678
-0.176403665715872,-0.564701482731373,0.572276825549693,0.838279530324022,0.242393840566658
0.848208479365793,1.07975023126305,0.280253418945372,2.33545907867517,0.552449080534766
0.116741694568787,0.182948228210582,0.854838640799665,1.12382910103486,0.0681158548902997
0.451658007533038,0.564118655363432,0.572673382755382,1.57091461573617,0.242093001959307
0.883089834928091,1.03022262290714,0.302905512237326,2.41836050892657,0.518692823357567
-0.209177186408337,-0.451287320524484,0.651782482121807,0.811251480172,0.185897316193783
1.43631957923961,1.31444997726422,0.188694821380483,4.2051904311627,0.724240018630733
-0.221975851824338,-0.612059010652991,0.540498715618126,0.80093470521309,0.267205333719225
